,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
473,N/A,N/A,tsla,N/A,N/A,N/A,N/A,N/A,278.65,N/A,7.38,25.86,9.19,5.84,2.82,1.5,25.68,24020000000.0,24660000000.0,47.04,3.33,7.71,544.97,7.71,881670000.0,1.5,294040000.0,2.36,N/A,55.50,1910000000.0,15.15,2540000000.0,1.48,7.25,191.00,1.5,23.43,56.90,24850000.0,4.60,N/A,23290000.0,N/A
474,N/A,N/A,tsn,N/A,N/A,N/A,N/A,N/A,82.38,16.15,0.39,1.71,2.32,4.21,5.86,1.5,103.56,15700000000.0,22840000000.0,N/A,0.59,0.58,10.21,0.58,2680000000.0,1.5,919000000.0,2.39,21.70,23.50,383000000.0,0.94,7530000000.0,1.50,22.45,38.63,1.5,1.59,84.80,27460000.0,6.60,9.20,27330000.0,N/A
475,N/A,N/A,tso,N/A,N/A,N/A,N/A,N/A,61.07,13.43,0.28,2.56,2.11,4.27,7.14,1.5,311.69,10810000000.0,14070000000.0,12.00,0.95,0.35,6.73,0.35,4940000000.0,1.5,872000000.0,6.45,N/A,15.30,0.0,8.01,4260000000.0,1.46,35.69,86.61,1.5,5.81,88.70,7560000.0,2.30,6.10,7950000.0,N/A
476,N/A,N/A,tss,N/A,N/A,N/A,N/A,N/A,84.55,22.17,2.87,4.15,13.20,17.77,7.33,1.5,13.28,7060000000.0,8220000000.000001,15.70,1.46,3.36,14.50,3.36,777980000.0,1.5,270910000.0,1.72,21.60,8.90,289180000.0,1.56,1460000000.0,2.33,9.15,38.14,1.5,3.04,75.00,3030000.0,4.20,1.90,3100000.0,N/A
477,N/A,N/A,twc,N/A,N/A,N/A,N/A,N/A,296.08,21.59,1.87,5.32,8.90,21.30,6.28,1.5,81.68,43490000000.0,66519999999.99999,17.47,1.36,2.92,8.41,2.92,15990000000.0,1.5,2009999999.9999998,7.17,2.60,3.80,708000000.0,2.52,23740000000.0,0.52,28.54,154.81,1.5,0.10,88.00,6150000.0,2.60,2.20,5210000.0,N/A
478,N/A,N/A,twx,N/A,N/A,N/A,N/A,N/A,91.90,19.61,2.51,2.81,13.99,24.64,6.42,1.5,31.69,70590000000.0,90470000000.0,N/A,1.25,3.31,12.11,3.31,11480000000.0,1.5,3880000000.0,4.33,27.00,1.00,2620000000.0,3.15,22490000000.0,1.43,29.42,85.00,1.5,0.08,89.00,11330000.0,3.00,1.30,8990000.0,N/A
479,N/A,N/A,txn,N/A,N/A,N/A,N/A,N/A,44.68,22.05,4.54,5.70,21.63,29.92,13.31,1.5,12.25,59390000000.0,60490000000.0,17.67,1.95,4.64,11.92,4.64,7430000000.0,1.5,2780000000.0,2.57,61.40,8.00,3540000000.0,3.38,4640000000.0,2.92,9.93,56.72,1.5,0.30,87.50,18360000.0,4.10,2.10,17390000.0,N/A
480,N/A,N/A,txt,N/A,N/A,N/A,N/A,N/A,90.68,21.08,0.89,2.90,4.32,7.59,4.78,1.5,49.67,12440000000.0,15590000000.0,N/A,N/A,1.12,10.31,1.12,2460000000.0,1.5,605000000.0,2.13,26.90,16.80,731000000.0,2.64,3870000000.0,2.00,15.45,44.94,1.5,0.11,82.00,4710000.0,3.00,1.90,4580000.0,N/A
481,N/A,N/A,tyc,N/A,N/A,N/A,N/A,N/A,34.02,11.33,1.75,4.27,16.75,6.98,3.88,1.5,23.26,18200000000.0,19120000000.0,16.54,1.48,1.85,17.72,1.85,3780000000.0,1.5,711000000.0,3.82,40.00,0.60,538000000.0,1.28,1460000000.0,1.17,10.09,43.33,1.5,0.41,94.30,2770000.0,1.30,0.70,2690000.0,N/A
482,N/A,N/A,ua,N/A,N/A,N/A,N/A,N/A,21.09,83.59,5.47,12.48,6.75,11.48,12.05,1.5,14.47,16989999999.999998,16680000000.0,55.15,3.07,5.41,39.15,5.41,1510000000.0,1.5,208040000.0,0.95,36.70,31.10,593170000.0,2.77,284800000.0,3.68,6.31,79.41,1.5,0.77,81.00,10810000.0,6.40,6.10,11690000.0,N/A
483,N/A,N/A,unh,N/A,N/A,N/A,N/A,N/A,51.60,20.59,0.86,3.45,4.31,7.87,7.63,1.5,134.23,111930000000.0,120150000000.0,16.74,1.96,0.92,10.60,0.92,37220000000.0,1.5,5620000000.0,5.70,5.80,7.40,9240000000.0,9.68,17460000000.0,0.67,34.02,117.36,1.5,1.56,92.40,10730000.0,3.00,1.10,12010000.0,N/A
484,N/A,N/A,unm,N/A,N/A,N/A,N/A,N/A,32.76,20.91,0.80,0.98,3.93,6.61,0.71,1.5,41.13,8470000000.000001,10190000000.0,N/A,N/A,0.97,13.02,0.97,2790000000.0,1.5,413400000.0,1.61,N/A,2.10,1080000000.0,4.28,2800000000.0,12.13,33.90,33.67,1.5,0.64,94.00,2940000.0,1.80,1.10,3810000.0,N/A
485,N/A,N/A,unp,N/A,N/A,N/A,N/A,N/A,54.18,18.63,3.94,4.47,21.59,36.49,10.68,1.5,26.74,94410000000.0,104310000000.0,14.46,1.20,4.35,9.79,4.35,17890000000.0,1.5,5180000000.0,5.75,21.90,9.30,1590000000.0,1.80,11480000000.0,1.24,23.99,107.13,1.5,0.29,82.80,7470000.0,2.20,0.80,6250000.0,N/A
486,N/A,N/A,ups,N/A,N/A,N/A,N/A,N/A,501.85,29.41,1.50,40.85,5.21,8.49,8.62,1.5,63.57,87070000000.0,94610000000.0,16.72,2.00,1.63,13.78,1.63,43470000000.0,1.5,3030000000.0,3.28,61.20,6.10,3280000000.0,3.64,10830000000.0,1.37,2.36,96.47,1.5,0.03,70.90,7900000.0,2.80,1.10,9060000.0,N/A
487,N/A,N/A,urbn,N/A,N/A,N/A,N/A,N/A,N/A,26.17,1.76,4.40,6.99,11.00,11.12,1.5,24.32,5740000000.0,5480000000.0,18.63,1.43,1.65,10.89,1.65,1160000000.0,1.5,232430000.0,1.68,9.50,11.60,258800000.0,1.98,0.00,2.28,10.16,43.97,1.5,23.70,75.50,9930000.0,5.40,N/A,8710000.0,N/A
488,N/A,N/A,usb,N/A,N/A,N/A,N/A,N/A,N/A,14.19,4.26,2.01,32.15,45.03,1.54,1.5,10.09,77860000000.0,132030000000.0,12.28,1.77,7.26,N/A,7.26,N/A,1.5,5580000000.0,3.08,2.20,7.00,9850000000.0,5.53,63020000000.0,N/A,21.68,43.71,1.5,0.12,75.00,19940000.0,3.60,1.10,19960000.0,N/A
489,N/A,N/A,utx,N/A,N/A,N/A,N/A,N/A,60.53,17.17,1.62,3.38,9.55,15.28,6.84,1.5,72.47,106260000000.0,120810000000.0,15.19,1.82,1.86,10.19,1.86,17650000000.0,1.5,6220000000.0,6.82,0.70,1.40,5240000000.0,5.77,19790000000.0,1.30,34.32,117.13,1.5,0.11,83.20,27190000.0,7.70,3.40,9370000.0,N/A
490,N/A,N/A,v,N/A,N/A,N/A,N/A,N/A,N/A,52.78,12.36,5.75,43.31,64.28,13.83,1.5,5.25,160080000000.0,155500000000.0,21.76,1.49,12.03,18.16,12.03,10830000000.0,1.5,5580000000.0,1.24,11.50,7.20,4580000000.0,1.87,0.00,1.70,11.34,65.29,1.5,0.12,93.70,16059999.999999998,7.10,3.30,14330000.0,N/A
491,N/A,N/A,vale,N/A,N/A,N/A,N/A,N/A,57.44,101.05,1.07,0.65,1.08,21.37,3.92,1.5,5.36,29680000000.0,53120000000.0,11.08,6.40,1.93,5.39,1.93,12480000000.0,1.5,298300000.0,0.06,N/A,22.70,3540000000.0,0.69,26980000000.0,1.89,8.62,5.76,1.5,N/A,N/A,226700000.0,7.50,N/A,202830000.0,N/A
492,N/A,N/A,var,N/A,N/A,N/A,N/A,N/A,32.45,24.41,3.03,5.78,12.97,19.32,10.94,1.5,29.99,9390000000.0,8940000000.0,N/A,N/A,2.91,13.59,2.91,1300000000.0,1.5,399060000.0,3.84,4.70,3.70,972880000.0,9.72,525000000.0,2.03,16.11,93.79,1.5,0.27,93.70,4980000.0,8.40,5.00,4700000.0,N/A
493,N/A,N/A,vfc,N/A,N/A,N/A,N/A,N/A,25.74,31.71,2.61,5.77,8.53,14.93,11.30,1.5,28.39,32299999999.999996,32780000000.0,N/A,N/A,2.67,15.54,2.67,5990000000.0,1.5,1050000000.0,2.38,66.80,8.80,971900000.0,2.27,1450000000.0,2.58,13.01,75.48,1.5,20.64,86.10,4280000.0,1.90,1.00,4490000.0,N/A
494,N/A,N/A,viab,N/A,N/A,N/A,N/A,N/A,384.01,12.42,1.96,8.18,16.83,29.43,11.09,1.5,32.89,27430000000.0,40000000000.0,N/A,1.13,2.87,9.28,2.87,N/A,1.5,2340000000.0,5.44,8.60,4.60,1180000000.0,2.92,13760000000.0,1.35,8.23,67.59,1.5,0.71,89.50,13040000.0,4.00,3.70,12460000.0,N/A
495,N/A,N/A,vitc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.69,5.03,3.03,2.89,6.72,1.5,11.71,273450000.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,12020000.0,0.36,N/A,7.20,28010000.0,0.82,0.00,1.49,1.59,7.99,1.5,67.02,26.40,841.21,7.70,3.60,894.64,N/A
496,N/A,N/A,vlo,N/A,N/A,N/A,N/A,N/A,30.06,8.73,0.25,1.58,2.77,4.51,7.95,1.5,248.75,30790000000.0,33490000000.000004,9.55,1.89,0.26,4.41,0.26,12700000000.0,1.5,3690000000.0,6.85,10.30,19.10,3690000000.0,7.17,6390000000.0,1.67,40.20,59.80,1.5,0.50,82.80,16440000.000000002,2.10,3.20,18350000.0,N/A
497,N/A,N/A,vmc,N/A,N/A,N/A,N/A,N/A,48.02,54.64,3.72,2.66,6.84,9.94,2.28,1.5,22.78,11140000000.0,13000000000.0,26.10,4.56,4.34,22.62,4.34,587580000.0,1.5,207150000.0,1.54,318.60,11.00,141270000.0,1.07,2009999999.9999998,2.04,31.66,84.31,1.5,0.28,89.20,3900000.0,3.30,3.50,3190000.0,N/A
498,N/A,N/A,vno,N/A,N/A,N/A,N/A,N/A,127.11,26.78,7.86,3.79,32.81,31.59,2.52,1.5,14.05,20890000000.0,31740000000.0,21.22,2.37,12.04,24.00,12.04,1570000000.0,1.5,268420000.00000003,4.15,N/A,48.80,1200000000.0,6.38,11220000000.0,3.00,29.11,111.21,1.5,8.97,92.70,2460000.0,3.00,1.60,2530000.0,N/A
499,N/A,N/A,vrsn,N/A,N/A,N/A,N/A,N/A,N/A,26.46,7.70,N/A,35.17,55.88,14.65,1.5,7.97,7790000000.0,7750000000.0,19.05,1.78,7.67,12.34,7.67,821690000.0,1.5,355260000.0,2.52,77.60,4.20,1420000000.0,12.19,1380000000.0,0.78,7.46,66.69,1.5,11.90,106.90,20710000.0,21.10,N/A,20730000.0,N/A
500,N/A,N/A,vtr,N/A,N/A,N/A,N/A,N/A,121.98,45.85,7.87,2.51,15.49,29.65,2.78,1.5,10.44,24230000000.0,35060000000.0,N/A,3.15,11.42,21.08,11.42,1860000000.0,1.5,473660000.0,1.60,1.20,9.30,55350000.0,0.17,10890000000.0,0.93,29.08,73.23,1.5,0.56,100.00,9660000.0,3.30,3.70,10700000.0,N/A
501,N/A,N/A,vz,N/A,N/A,N/A,N/A,N/A,829.83,20.44,1.60,16.53,7.57,15.42,4.83,1.5,31.98,205570000000.0,307900000000.0,12.75,1.79,2.42,8.52,2.42,77150000000.0,1.5,9620000000.0,2.42,N/A,6.80,11150000000.0,2.68,113490000000.0,1.06,2.96,49.47,1.5,0.01,63.90,109120000.0,7.70,2.70,117660000.0,N/A
502,N/A,N/A,wat,N/A,N/A,N/A,N/A,N/A,77.33,24.50,5.15,5.42,21.70,27.35,9.12,1.5,23.58,10310000000.0,9720000000.0,19.90,2.41,4.89,15.23,4.89,1160000000.0,1.5,431620000.0,5.07,6.90,3.30,2060000000.0,24.76,1470000000.0,4.91,22.79,124.20,1.5,4.15,95.50,2100000.0,5.70,3.00,2120000.0,N/A
503,N/A,N/A,wdc,N/A,N/A,N/A,N/A,N/A,26.15,14.39,1.41,2.36,10.23,12.07,7.53,1.5,65.03,21490000000.0,18720000000.0,10.53,1.57,1.23,6.18,1.23,4360000000.0,1.5,1550000000.0,6.46,1.90,2.10,5140000000.0,22.26,2380000000.0,2.63,39.15,93.00,1.5,5.76,88.30,2520000.0,1.30,1.10,2820000.0,N/A
504,N/A,N/A,wec,N/A,N/A,N/A,N/A,N/A,117.48,19.22,2.25,2.55,11.77,22.26,4.64,1.5,22.15,11230000000.0,16390000000.0,17.41,N/A,3.28,10.70,3.28,1630000000.0,1.5,588300000.0,2.59,15.90,4.00,61900000.0,0.27,5230000000.0,0.92,19.60,49.79,1.5,0.17,74.80,9530000.0,4.70,4.20,10290000.0,N/A
505,N/A,N/A,wfc,N/A,N/A,N/A,N/A,N/A,N/A,13.26,3.35,1.67,27.80,43.66,1.47,1.5,15.84,280130000000.0,171790000000.0,11.95,1.35,2.07,N/A,2.07,N/A,1.5,21820000000.0,4.10,1.80,3.20,356260000000.0,69.15,247460000000.0,N/A,32.21,54.37,1.5,0.08,78.30,33330000.0,2.30,0.60,33259999.999999996,N/A
506,N/A,N/A,wfm,N/A,N/A,N/A,N/A,N/A,1.63,32.65,1.27,4.72,4.02,6.56,10.28,1.5,40.10,18820000000.0,18150000000.0,26.76,N/A,1.24,13.44,1.24,5040000000.0,1.5,588000000.0,1.60,5.70,10.20,738000000.0,2.05,64000000.0,1.36,10.90,52.18,1.5,0.81,85.80,17500000.0,6.30,4.90,17870000.0,N/A
507,N/A,N/A,wgo,N/A,N/A,N/A,N/A,N/A,N/A,13.50,0.60,2.88,4.44,6.33,11.59,1.5,35.23,568550000.0,560850000.0,11.87,0.84,0.59,8.71,0.59,104000000.0,1.5,42310000.0,1.56,15.60,2.50,7940000.0,0.30,0.00,3.30,7.27,21.12,1.5,1.31,82.80,4260000.0,10.70,17.90,4179999.9999999995,N/A
508,N/A,N/A,whr,N/A,N/A,N/A,N/A,N/A,75.00,24.53,0.79,3.21,3.27,6.93,4.84,1.5,253.79,15650000000.0,18970000000.0,N/A,N/A,0.96,9.79,0.96,3400000000.0,1.5,650000000.0,8.17,55.20,17.90,1030000000.0,13.14,4350000000.0,0.96,62.66,200.38,1.5,0.66,91.20,1660000.0,2.10,2.20,2089999.9999999998,N/A
509,N/A,N/A,win,N/A,N/A,N/A,N/A,N/A,882.96,N/A,0.80,20.83,0.68,10.01,2.79,1.5,9.77,4770000000.0,13470000000.0,N/A,6.95,2.31,6.84,2.31,2950000000.0,1.5,44500000.0,0.08,N/A,N/A,27800000.0,0.05,8730000000.0,0.49,0.37,7.92,1.5,0.86,30.50,83640000.0,11.10,14.00,83610000.0,N/A
510,N/A,N/A,wm,N/A,N/A,N/A,N/A,N/A,160.21,19.32,1.76,4.19,9.27,14.15,5.62,1.5,30.26,24750000000.0,36270000000.0,N/A,N/A,2.59,10.23,2.59,4990000000.0,1.5,1300000000.0,2.79,N/A,1.80,1310000000.0,2.85,9440000000.0,1.05,12.79,53.90,1.5,2.67,79.20,11510000.0,4.50,2.50,12330000.0,N/A
511,N/A,N/A,wmb,N/A,N/A,N/A,N/A,N/A,107.53,17.25,4.90,4.26,27.68,16.93,2.08,1.5,10.62,37620000000.0,59070000000.0,38.40,2.94,7.74,23.92,7.74,3130000000.0,1.5,2109999999.9999998,2.92,N/A,29.00,240000000.0,0.32,21690000000.0,0.74,11.75,50.30,1.5,0.17,77.10,18070000.0,2.40,N/A,18710000.0,N/A
512,N/A,N/A,wmt,N/A,N/A,N/A,N/A,N/A,58.63,15.99,0.54,3.20,3.37,5.59,8.31,1.5,150.36,260760000000.0,302000000000.0,15.62,3.53,0.62,8.32,0.62,118220000000.0,1.5,16079999999.999998,5.05,12.10,1.40,9140000000.0,2.83,50380000000.0,0.97,25.20,80.73,1.5,51.24,30.40,21050000.0,3.10,1.30,21510000.0,N/A
513,N/A,N/A,wpx,N/A,N/A,N/A,N/A,N/A,51.49,14.51,0.75,0.53,5.36,17.72,3.93,1.5,15.09,2390000000.0,4630000000.0,N/A,N/A,1.51,3.03,1.51,1930000000.0,1.5,122000000.0,0.81,N/A,8.30,41000000.0,0.20,2280000000.0,1.55,21.20,11.74,1.5,6.46,87.30,10120000.0,1.80,5.00,9240000.0,N/A
514,N/A,N/A,wtw,N/A,N/A,N/A,N/A,N/A,N/A,4.14,0.26,N/A,6.67,21.03,13.30,1.5,26.14,408320000.0,2510000000.0,14.12,0.35,1.69,6.96,1.69,802550000.0,1.5,98650000.0,1.74,N/A,10.50,301210000.0,5.31,2400000000.0,1.13,24.51,7.20,1.5,0.24,103.90,16120000.000000002,7.20,N/A,17020000.0,N/A
515,N/A,N/A,wu,N/A,N/A,N/A,N/A,N/A,286.24,13.15,1.91,8.24,15.20,20.88,7.31,1.5,10.51,10900000000.0,12840000000.0,12.30,1.48,2.29,8.90,2.29,2310000000.0,1.5,852400000.0,1.59,27.70,0.80,1790000000.0,3.43,3720000000.0,2.08,2.49,20.91,1.5,0.14,107.90,81730000.0,13.70,17.20,78340000.0,N/A
516,N/A,N/A,wy,N/A,N/A,N/A,N/A,N/A,101.85,10.27,2.33,3.26,24.67,16.51,5.45,1.5,13.30,17140000000.0,20960000000.0,17.36,4.32,2.83,12.17,2.83,1640000000.0,1.5,784000000.0,3.18,227.80,1.10,1580000000.0,3.01,5400000000.0,3.30,10.09,32.64,1.5,0.06,92.20,11040000.0,3.40,N/A,9890000.0,N/A
517,N/A,N/A,wyn,N/A,N/A,N/A,N/A,N/A,401.99,21.87,2.07,8.73,10.02,18.69,6.35,1.5,42.25,11020000000.0,15890000000.0,N/A,N/A,3.01,13.03,3.01,2780000000.0,1.5,529000000.0,4.18,5.80,3.00,183000000.0,1.52,5050000000.0,1.00,10.37,91.43,1.5,0.47,93.00,3710000.0,4.30,N/A,3720000.0,N/A
518,N/A,N/A,wynn,N/A,N/A,N/A,N/A,N/A,479.67,18.02,2.33,N/A,13.46,23.43,9.13,1.5,53.84,13080000000.0,18000000000.0,17.25,0.99,3.31,11.17,3.31,2120000000.0,1.5,731550000.0,7.18,48.90,25.10,2420000000.0,23.97,7350000000.0,2.12,0.28,129.40,1.5,20.35,76.00,6790000.0,2.90,10.60,6350000.0,N/A
519,N/A,N/A,x,N/A,N/A,N/A,N/A,N/A,92.05,35.74,0.20,0.91,0.58,5.19,4.46,1.5,120.60,3590000000.0,5740000000.0,11.97,11.87,0.33,3.73,0.33,2049999999.9999998,1.5,102000000.0,0.69,7.40,4.60,1350000000.0,9.30,3500000000.0,1.80,26.07,24.66,1.5,0.69,81.30,45870000.0,5.90,31.60,42780000.0,N/A
520,N/A,N/A,xel,N/A,N/A,N/A,N/A,N/A,125.09,17.15,1.51,1.73,8.74,16.67,3.44,1.5,23.19,17590000000.0,30270000000.0,15.66,N/A,2.59,9.77,2.59,3730000000.0,1.5,1020000000.0,2.03,30.80,7.20,95430000.0,0.19,12780000000.0,0.83,20.20,34.76,1.5,0.13,70.30,9720000.0,2.50,1.90,10530000.0,N/A
521,N/A,N/A,xl,N/A,N/A,N/A,N/A,N/A,14.54,53.74,1.43,0.94,2.85,15.43,1.40,1.5,24.71,9460000000.0,8350000000.0,10.45,2.32,1.27,7.77,1.27,2360000000.0,1.5,188340000.0,0.69,53.60,24.40,2780000000.0,10.89,1660000000.0,0.54,39.32,37.08,1.5,0.31,95.30,15400000.0,5.10,6.00,10720000.0,N/A
522,N/A,N/A,xlnx,N/A,N/A,N/A,N/A,N/A,58.65,17.69,4.51,4.09,27.58,32.37,9.91,1.5,9.11,10990000000.0,9640000000.0,18.53,2.50,3.97,11.20,3.97,1640000000.0,1.5,669620000.0,2.38,4.20,1.10,2920000000.0,11.17,1570000000.0,3.85,10.24,42.06,1.5,0.21,92.60,11610000.0,3.60,4.30,9410000.0,N/A
523,N/A,N/A,xom,N/A,N/A,N/A,N/A,N/A,16.08,11.10,0.96,2.03,8.80,10.49,6.96,1.5,86.28,353610000000.0,378120000000.0,15.73,19.34,1.02,6.75,1.02,127270000000.0,1.5,32520000000.000004,7.60,21.30,23.40,4620000000.0,1.10,29120000000.0,0.82,41.51,84.30,1.5,0.12,51.40,44400000.0,3.20,1.00,42340000.0,N/A
524,N/A,N/A,xray,N/A,N/A,N/A,N/A,N/A,54.55,22.42,2.41,3.05,11.05,15.63,5.87,1.5,20.62,7050000000.0,8090000000.0,N/A,N/A,2.77,13.81,2.77,1600000000.0,1.5,322850000.0,2.24,13.80,4.60,225990000.0,1.61,1270000000.0,1.85,16.48,50.23,1.5,12.27,79.80,4880000.0,4.50,4.10,4390000.0,N/A
525,N/A,N/A,xrx,N/A,N/A,N/A,N/A,N/A,70.00,15.80,0.72,1.33,4.96,8.01,3.45,1.5,16.93,14200000000.0,20530000000.0,11.10,4.13,1.05,8.23,1.05,6250000000.0,1.5,1060000000.0,0.81,N/A,N/A,1410000000.0,1.27,7740000000.0,1.46,9.52,12.77,1.5,5.96,84.00,14090000.0,1.90,1.20,9460000.0,N/A
526,N/A,N/A,xyl,N/A,N/A,N/A,N/A,N/A,60.56,19.56,1.65,3.03,8.61,12.49,6.26,1.5,21.39,6520000000.0,7150000000.0,16.80,2.04,1.83,11.33,1.83,1510000000.0,1.5,337000000.0,1.83,41.20,0.90,663000000.0,3.64,1290000000.0,2.32,11.67,35.79,1.5,0.54,91.00,2550000.0,2.70,1.60,2490000.0,N/A
527,N/A,N/A,yhoo,N/A,N/A,N/A,N/A,N/A,3.14,5.93,8.95,1.07,162.87,5.13,0.38,1.5,4.68,41330000000.0,34550000000.0,49.06,4.70,7.48,50.63,7.48,3320000000.0,1.5,7520000000.0,7.45,52.20,1.00,8000000000.0,8.54,1220000000.0,2.14,41.35,44.15,1.5,13.38,61.60,27930000.0,2.20,3.40,27360000.0,N/A
528,N/A,N/A,yum,N/A,N/A,N/A,N/A,N/A,207.32,34.39,2.57,22.12,7.92,15.38,14.98,1.5,29.91,34560000000.0,37320000000.0,19.75,2.04,2.81,13.42,2.81,3600000000.0,1.5,1050000000.0,2.32,N/A,4.40,578000000.0,1.34,3340000000.0,0.68,3.57,79.79,1.5,0.28,80.30,5400000.0,1.40,1.20,5410000.0,N/A
529,N/A,N/A,zion,N/A,N/A,N/A,N/A,N/A,N/A,16.14,2.39,0.86,17.43,31.17,0.70,1.5,11.90,5510000000.0,2190000000.0,13.83,1.86,0.96,N/A,0.96,N/A,1.5,323400000.0,1.68,N/A,27.10,9340000000.0,45.98,1400000000.0,N/A,31.36,27.11,1.5,1.89,84.30,15150000.0,6.10,8.40,13150000.0,N/A
530,N/A,N/A,zmh,N/A,N/A,N/A,N/A,N/A,22.76,27.90,4.22,3.02,15.41,30.35,9.23,1.5,27.65,19860000000.0,19650000000.0,17.35,2.70,4.21,10.99,4.21,3420000000.0,1.5,720100000.0,4.19,33.60,1.40,1700000000.0,9.98,1480000000.0,4.13,38.42,116.92,1.5,0.19,85.30,4390000.0,4.30,2.60,4370000.0,N/A
531,N/A,N/A,znga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.68,1.33,32.72,27.19,5.07,1.5,0.79,2530000000.0,1620000000.0,N/A,N/A,2.34,15.43,2.34,476840000.0,1.5,225900000.0,0.26,N/A,9.20,916520000.0,1.00,0.00,2.93,2.09,2.78,1.5,11.51,63.50,67910000.0,3.20,9.40,71040000.0,N/A
